PlayerId	Team	Since	Till
8966	Emissary Esports	2019-07-01	2019
8967	Dirt Nap Gaming	2013-08-26	2023-11-19
8967	Area of Effect	2014-03-16	2023-11-19
8967	Team Confusion	2014-10-01	2014
8967	Team Confusion	2014-11-02	2023-11-19
8967	Robert Morris Uni.	2016-04-24	2023-11-19
8967	Just Toys Havoks	2016-04-25	2016
8967	Robert Morris Uni.		2023-11-19
8967	Just Toys Havoks	2017-05-28	2017
8967	Columbia College	2018-01-21	2019
8967	Zenith Esports	2019-05-30	2019
8967	Maryville University	2019-06-24	2022
8967	DK Crew	2022-05-20	2022
8967	DK Crew	2022-06-25	2022
8967	Douyin Tony Top	2023-01-26	2023
8967	Gödel Gamers	2023-02-27	2023
8967	Tiktok Tony Top	2023-02-28	2023
8967	Team Tony Top	2023-04-12	2023
8967	Grandpa Gamers	2023-06-06	2023
8968	vVv Gaming Red	2014-01-05	2014
8968	COGnitive Gaming	2014-04-05	2023-11-19
8968	Team Fusion	2014-10-23	2015
8968	Dream Team	2016-07-23	2023-11-19
8968	eUnited	2017-04-19	2023-11-19
8968	OpTic Gaming	2017-11-23	2019
8968	Immortals	2019-10-09	2020
8969	Meat Playground	2013-01-23	2023-11-19
8969	Dirt Nap Gaming	2013-03-10	2023-11-19
8969	Velocity eSports	2013-03-10	2013
8969	Skyline	2014-02-04	2023-11-19
8969	compLexity.Red	2014-02-04	2014
8969	Girlfriends	2014-05-10	2023-11-19
8970	Curse Academy	2014-01-06	2023-11-19
8970	Area of Effect	2014-06-01	2023-11-19
8971	Curse Academy	2014-02-11	2023-11-19
8972	Dirt Nap Gaming	2012-09-07	2023-11-19
8972	Azure Gaming		2023-11-19
8972	Team Coast	2013-01-24	2023-11-19
8972	Wazabi Gaming	2013-04-20	2013
8972	Curse Academy		2023-11-19
8972	TSM Darkness	2015-02-16	2023-11-19
8972	C9 Academy	2018-11-26	2020
8972	Cloud9	2019-03-23	2019
8972	FlyQuest	2020-11-23	2021
8972	FlyQuest Academy	2021-03-12	2021
8972	FlyQuest	2021-07-06	2021
8972	FlyQuest Academy	2021-12-06	2022
8972	Dignitas Academy	2022-12-20	2023
8972	DIG Challengers	2023-01-11	2023
8972	Dignitas	2023-05-17	2023
8973	Team 8	2013-12-26	2023-11-19
8974	Team Green Forest	2012-03-12	2023-11-19
8974	Dirt Nap Gaming	2012-10-29	2023-11-19
8974	Team LoLPro	2013-11-01	2014
8974	Team Curse		2023-11-19
8974	Team Coast	2014-09-27	2014
8974	Cloud9		2023-11-19
8974	Cloud9 Tempest	2015-01-10	2023-11-19
8974	Top Dog Gaming	2015-11-04	2015
8974	Ember	2015-12-22	2016
8974	Renegades	2016-01-22	2016
8974	Echo Fox	2016-02-05	2016
8974	NRG Esports	2016-02-27	2016
8974	Team EnVyUs	2016-05-23	2016
8974	Dignitas	2016-12-16	2017
8974	GG Academy	2018-04-23	2019
8974	ANEW Esports	2019-06-11	2019
8974	Maryville University	2019-12-30	2020
8974	CLG Academy	2020-11-25	2021
8974	Bogged	2022-02-12	2022
8975	vVv Gaming		2023-11-19
8976	Dirt Nap Gaming	2013-11-03	2023-11-19
8977	UC Irvine	2016-09-15	2018
8978	Curse Academy		2023-11-19
8978	No Dice Gaming		2023-11-19
8978	Zenith Esports	2014-09-10	2015
8979	vVv Gaming		2023-11-19
8980	Area of Effect		2023-11-19
8980	Enemy	2014-09-30	2015
8980	BrawL eSports	2015-04-08	2023-11-19
8980	Team Imagine	2015-05-26	2015
8980	Team Frostbite	2016-01-20	2023-11-19
8980	Enemy	2016-01-20	2016
8980	Maryville University	2017-09-18	2023-11-19
8980	Team Liquid	2019-11-16	2019
8981	Team Green Forest		2023-11-19
8981	Area of Effect		2023-11-19
8981	Storm		2023-11-19
8982	compLexity Academy	2013-05-10	2023-11-19
8982	Wazabi Gaming	2013-06-10	2013
8982	Team Green Forest		2023-11-19
8982	affNity	2015-07-19	2015
8983	Orbit Gaming	2012-04-15	2012
8983	CLG Black	2012-05-21	2012
8983	ZeBopSquad	2013-08-25	2013
8983	Team LoLPro	2014-07-27	2023-11-19
8984	Team Tempest		2023-11-19
8984	Denial eSports	2014-03-21	2014
8984	Delta Fox	2017-05-22	2023-11-19
8984	TSM	2017-06-07	2017
8984	AZIO eSports	2018-12-20	2018
8984	Bloody Gaming	2019-01-02	2019
8984	The Expendables	2019-06-22	2019
8985	Ordinance Gaming	2012-01-14	2023-11-19
8985	1 Trick Ponies		2023-11-19
8985	Denial eSports	2013-06-04	2013
8985	COGnitive Gaming	2014-02-27	2023-11-19
8985	Denial eSports	2014-03-21	2014
8985	Denial eSports	2016-05-18	2016
8985	Delta Fox	2017-01-05	2023-11-19
8985	Overdrive		2023-11-19
8985	V3 Esports	2018-02-04	2019
8985	Rascal Jester	2019-02-01	2020
8985	CLG	2023-01-05	2023
8985	NRG	2023-04-06	2023-11-19
8986	Zenith Esports	2014-09-10	2023-11-19
8987	False Facade		2023-11-19
8987	COGnitive Gaming	2014-12-08	2014
8987	Cloud9 Tempest	2015-01-10	2023-11-19
8987	Cloud9	2015-01-10	2016
8987	Echo Fox	2016-01-05	2017
8987	TL Academy	2018-01-03	2018
8987	GG Academy	2018-12-18	2020
8988	False Facade		2023-11-19
8989	False Facade		2023-11-19
8990	False Facade		2023-11-19
8991	COGnitive Gaming	2014-07-07	2014
8992	No Dice Gaming		2023-11-19
8992	Zenith Esports	2015-01-11	2015
8992	Supernova	2017-01-17	2023-11-19
8992	Polar Ace		2023-11-19
8992	6Sense	2017-05-31	2017
8992	Ordo Equitum	2017-12-08	2018
8992	LoL Academia	2018-01-23	2018
8992	MADL Mexico	2019-01-03	2019
8992	ConViction Moon	2021-05-17	2021
8993	Monster Kittens	2015-01-10	2023-11-19
8993	TSM Darkness	2015-04-05	2023-11-19
8993	Team Imagine	2015-04-05	2015
8993	Maryville University		2023-11-19
8993	CLG Academy	2018-05-23	2020
8993	CLG	2020-04-08	2020
8993	Not Academy Team	2021-01-06	2021
8993	SolaFide Esports	2021-01-14	2021
8993	Cloud9	2021-05-31	2023-11-19
8994	MLGB E-SPORTS	2018-03-07	2023-11-19
8994	Harrisburg	2018-08-05	2019
8995	Mortality eSports	2014-04-18	2023-11-19
8996	No Dice Gaming		2023-11-19
8997	No Dice Gaming		2023-11-19
8998	No Dice Gaming		2023-11-19
8998	Infinity Esports		2023-11-19
8999	Team LoLPro	2013-11-01	2013
9000	COGnitive Gaming	2014-07-07	2014
9001	COGnitive Gaming	2014-07-12	2014
9002	COGnitive Gaming	2014-07-07	2014
9003	COGnitive Gaming	2014-07-07	2014
9004	Wazabi Gaming	2014-07-06	2014
9004	XDG Gaming	2014-08-17	2023-11-19
9004	Robert Morris Uni.	2014-10-18	2014
9004	LMQ	2014-11-24	2014
9004	Team Impulse	2014-12-26	2015
9004	Immortals	2015-12-08	2016
9004	Phoenix1	2016-11-22	2017
9004	Team Liquid	2017-03-08	2017
9004	Dignitas	2017-06-15	2017
9004	Echo Fox	2017-12-08	2018
9004	FOX Academy	2018-06-14	2018
9005	Zenith Esports		2023-11-19
9006	Also Known As	2014-07-02	2023-11-19
9006	Enemy	2014-07-02	2023-11-19
9007	Also Known As	2014-07-02	2023-11-19
9007	Enemy	2014-07-02	2023-11-19
9007	Also Known As	2015-05-19	2023-11-19
9007	Also Known As	2015-05-19	2023-11-19
9008	Also Known As	2014-07-02	2023-11-19
9008	Enemy	2014-07-02	2023-11-19
9008	Also Known As		2023-11-19
9008	COGnitive Gaming	2014-12-08	2014
9008	Simon Fraser		2023-11-19
9009	Also Known As	2014-07-02	2023-11-19
9009	Enemy	2014-07-02	2023-11-19
9009	Also Known As	2015-05-19	2023-11-19
9010	Also Known As	2015-11-03	2023-11-19
9010	Frank Fang Gaming	2016-04-16	2016
9010	Eanix	2016-06-03	2016
9011	affNity	2015-01-08	2023-11-19
9011	Aware Gaming	2015-05-26	2023-11-19
9011	Avalanche		2023-11-19
9011	Denial eSports	2016-05-18	2016
9011	Eanix	2016-06-22	2016
9011	eUnited	2016-12-08	2023-11-19
9011	Golden Guardians	2017-12-13	2019
9011	GG Academy	2019-07-05	2019
9011	C9 Academy	2019-07-17	2019
9011	Cloud9	2019-07-27	2019
9011	EG Academy	2020-01-02	2020
9011	Evil Geniuses	2020-12-01	2021
9011	UT Dallas	2022-10-11	2023-11-19
9011	Wild West Bandits	2022-10-21	2022
9012	COGnitive Gaming	2014-10-20	2023-11-19
9012	BrawL.NA	2015-01-13	2023-11-19
9012	Frank Fang Gaming	2015-06-01	2023-11-19
9012	Team 8	2015-10-07	2023-11-19
9012	Top Dog Gaming	2015-11-04	2016
9012	Apex Gaming	2016-03-03	2016
9012	Frank Fang Gaming	2016-04-16	2016
9012	Phoenix1	2016-05-26	2016
9012	Delta Fox	2017-01-05	2017
9012	Echo Fox	2017-05-26	2017
9012	TSM Academy	2017-12-17	2018
9012	100 Academy	2018-05-30	2018
9012	100 Thieves	2018-06-27	2018
9012	TSM Academy	2018-12-14	2019
9012	EG Academy	2020-01-03	2020
9012	CLG Academy	2021-01-19	2021
9012	Wildcard Red	2021-06-20	2021
9012	Immortals AOE	2022-01-06	2022
9012	Immortals AOE	2022-02-12	2022
9012	CLG	2022-06-25	2022
9012	FLY FAM	2022-12-21	2023
9013	COGnitive Gaming	2014-12-08	2014
9013	Cloud9 Tempest	2015-02-18	2023-11-19
9013	Misfits NA	2015-05-04	2023-11-19
9013	Odyssey Gaming	2015-05-07	2015
9013	Team Imagine	2015-07-05	2023-11-19
9014	Final Five	2015-06-16	2023-11-19
9014	Vortex	2015-06-22	2023-11-19
9014	Cloud9 Challenger	2015-11-03	2015
9015	vVv Gaming		2023-11-19
9016	Infinity Esports	2015-01-14	2023-11-19
9016	Also Known As	2015-05-19	2023-11-19
9016	Vortex	2015-06-22	2023-11-19
9016	Maryville University	2015-08-17	2019
9016	Winthrop University	2019-08-22	2021
9016	EG Prodigies	2021-07-20	2021
9017	Infinity Esports	2015-01-10	2023-11-19
9017	Cerberus eSports	2015-04-21	2023-11-19
9017	Noble Esports	2015-04-21	2023-11-19
9017	affNity	2015-07-19	2015
9017	Enemy	2016-01-20	2016
9017	Echo Fox	2016-02-17	2023-11-19
9017	the monkeys	2016-04-16	2023-11-19
9017	Destined For Glory	2016-05-25	2023-11-19
9017	Nova eSports	2016-06-01	2016
9017	Delta Fox	2017-06-02	2023-11-19
9017	Echo Fox	2017-05-26	2017
9017	FOX Academy	2017-12-08	2018
9017	Echo Fox	2018-07-05	2018
9017	Clutch Gaming	2018-11-26	2019
9017	Dignitas	2019-10-28	2019
9017	Dignitas Academy	2019-12-16	2020
9017	Golden Guardians	2020-06-05	2020
9017	100 Thieves	2020-11-19	2021
9017	100 Academy	2021-03-18	2021
9017	CLG	2021-07-13	2021
9017	CLG	2021-12-16	2023
9017	CLG Academy	2022-02-01	2023
9017	CLG Challengers	2023-01-11	2023
9017	NRG	2023-04-06	2023
9017	NRG Challengers	2023-04-06	2023
9017	NRG	2023-05-17	2023-11-19
9018	EP.Carries	2014-12-08	2023-11-19
9018	Energy Pacemaker.All	2014-12-17	2014
9018	Roar		2023-11-19
9018	Roar	2015-04-23	2023-11-19
9018	Suning-S	2018-02-14	2019
9018	Suning	2019-05-27	2019
9018	Suning-S	2019-06-19	2020
9018	Joy Dream	2020-12-17	2022
9018	JD Gaming	2022-01-06	2022
9018	Bilibili Gaming	2023-01-09	2023-11-19
9019	Team Dynamic	2012-12-23	2013
9019	Good Game University	2013-01-04	2013
9019	Team TowerDiveTV		2023-11-19
9019	Team FeaR	2015-01-16	2023-11-19
9019	Cloud9 Tempest		2023-11-19
9019	UC Irvine	2016-09-15	2023-11-19
9020	Monster Kittens		2023-11-19
9020	COGnitive Gaming	2014-12-08	2014
9020	TSM Darkness	2015-02-16	2015
9020	Team Imagine	2015-04-05	2023-11-19
9020	Apex Gaming	2016-01-22	2016
9020	Zenith Esports		2023-11-19
9020	TL Academy		2023-11-19
9021	TSM Darkness	2015-02-16	2015
9022	Team Frostbite		2023-11-19
9023	Storm	2014-09-03	2014
9023	Team Frostbite		2023-11-19
9023	Zenith Esports	2015-03-23	2015
9023	Elomingle	2015-04-16	2023-11-19
9023	Team Frostbite	2016-01-20	2023-11-19
9023	TL Academy	2016-01-30	2016
9023	Avalanche		2023-11-19
9023	Denial eSports	2016-05-18	2016
9023	University of Ottawa		2023-11-19
9024	COGnitive Gaming	2014-10-20	2014
9024	Team Frostbite		2023-11-19
9024	Enemy	2016-01-20	2023-11-19
9024	Odyssey Gaming	2015-05-07	2015
9024	Cloud9 Tempest		2023-11-19
9024	Top Dog Gaming	2015-10-13	2015
9024	Cloud9 Challenger	2015-12-03	2015
9024	Cloud9 Challenger	2016-04-22	2016
9024	University of B.C.		2023-11-19
9024	Delta Fox		2023-11-19
9025	Area of Effect		2023-11-19
9025	Denial eSports	2014-08-04	2014
9025	Enemy	2014-09-30	2014
9025	TL Academy	2015-01-16	2015
9025	Team Liquid	2015-01-16	2023-11-19
9025	Enemy	2015-02-17	2023-11-19
9025	Maryville University	2015-08-17	2019
9026	TL Academy		2023-11-19
9026	Team Ares	2015-11-03	2015
9026	Team Impulse	2016-01-07	2016
9026	Arsenal	2016-08-25	2023-11-19
9026	Echo Fox	2017-05-27	2017
9026	FOX Academy	2018-06-05	2018
9026	Echo Fox	2018-06-23	2018
9026	C9 Academy	2018-07-24	2018
9026	ANEW Esports	2019-07-06	2019
9027	TL Academy	2015-01-16	2015
9028	Tempo Storm	2017-01-05	2017
9028	Polar Ace	2018-06-12	2018
9029	Zenith Esports	2015-02-20	2015
9029	Maryville University	2015-08-17	2019
9029	Maryville University	2019-01-20	2019
9030	Zenith Esports	2015-01-11	2015
9031	No Dice Gaming		2023-11-19
9032	Infinite Odds		2023-11-19
9032	Infinite Odds	2013-10-31	2023-11-19
9032	Gold Gaming LA	2013-11-11	2023-11-19
9032	COGnitive Gaming	2014-02-27	2023-11-19
9032	Wazabi Gaming	2014-06-29	2014
9032	XDG Gaming	2014-08-17	2023-11-19
9032	compLexity.Black	2014-11-03	2014
9032	CLG Black	2015-01-27	2015
9032	CLG Black	2015-12-09	2016
9032	CLG	2016-01-07	2016
9032	Enemy	2016-01-20	2016
9033	CLG Black	2015-01-27	2023-11-19
9034	Also Known As	2015-05-19	2023-11-19
9035	Aware Gaming	2015-05-26	2023-11-19
9036	Fiction eSports	2015-03-19	2015
9036	Vireo.Pro	2018-12-01	2019
9036	Pepehands	2019-01-05	2019
9036	Fruition Esports	2019-01-20	2019
9036	Team Front	2019-06-17	2019
9036	Charlotte Phoenix	2020-05-02	2020
9036	BLACKLIST	2021-01-04	2021
9037	Maelstrom Gaming	2015-05-13	2023-11-19
9038	Team Imagine	2015-05-26	2023-11-19
9038	Team Frostbite	2016-01-20	2023-11-19
9038	Dream Team	2016-02-03	2016
9038	Immortals	2016-12-08	2017
9038	Team Liquid	2017-11-22	2017
9038	100 Thieves	2017-12-15	2018
9038	Clutch Academy	2018-12-12	2019
9038	Clutch Gaming	2019-03-22	2019
9038	Dignitas	2019-10-28	2019
9038	100 Thieves	2019-11-26	2020
9038	TSM Academy	2020-12-09	2021
9038	Mirage Elyandra	2021-12-15	2022
9039	Pulse Esports	2013-02-02	2013
9039	No Dice Gaming		2023-11-19
9039	Team Confusion	2014-10-01	2014
9039	Team FeaR	2015-01-16	2023-11-19
9039	Renegades	2016-03-03	2023-11-19
9039	Team Dragon Knights	2015-04-26	2023-11-19
9039	Team Dragon Knights	2016-03-03	2016
9039	the monkeys	2016-04-16	2023-11-19
9039	Destined For Glory	2016-05-25	2023-11-19
9039	Eanix	2016-06-10	2016
9039	Big Gods Jackals	2016-12-08	2017
9039	Zenith Esports	2018-01-04	2018
9040	Curse Academy	2013-07-22	2013
9040	Team Confusion	2014-10-01	2014
9040	Team Dragon Knights		2023-11-19
9040	Roar		2023-11-19
9040	Renegades	2015-03-09	2016
9040	Team Dragon Knights		2023-11-19
9040	Kaos Latin Gamers	2016-10-05	2017
9040	FlyQuest	2017-01-09	2017
9040	Team Quetzal	2018-09-11	2018
9040	Sector 7	2019-06-29	2019
9041	COGnitive Gaming	2014-10-20	2014
9041	Team Frostbite		2023-11-19
9041	Enemy	2016-01-20	2023-11-19
9041	Odyssey Gaming	2015-05-07	2015
9041	Cloud9 Tempest		2023-11-19
9041	Top Dog Gaming	2015-10-13	2015
9041	Cloud9 Challenger	2015-12-03	2015
9041	Cloud9 Challenger	2016-04-22	2016
9041	University of B.C.		2023-11-19
9041	Delta Fox		2023-11-19
9042	Zenith Esports	2015-05-13	2023-11-19
9043	Zenith Esports	2015-05-13	2023-11-19
9044	Zenith Esports	2015-05-13	2023-11-19
9045	COGnitive Gaming	2014-12-08	2014
9045	Cloud9 Tempest	2015-02-18	2023-11-19
9045	Misfits NA	2015-05-04	2023-11-19
9045	Odyssey Gaming	2015-05-07	2015
9045	Team Imagine	2015-07-05	2023-11-19
9046	Team Coast	2014-09-03	2023-11-19
9046	Final Five	2015-06-16	2023-11-19
9046	Vortex	2015-06-22	2015
9048	Denial eSports	2014-03-21	2014
9048	affNity	2015-01-13	2023-11-19
9048	Aware Gaming	2015-05-26	2023-11-19
9048	Astral Authority	2015-12-12	2015
9048	Samadder Gaming	2015-12-25	2016
9048	Astral Authority	2016-01-12	2016
9048	Dream Team	2016-01-20	2016
9048	Arsenal	2016-09-08	2023-11-19
9048	Immortals	2017-03-08	2017
9048	TL Academy		2023-11-19
9048	Team Liquid	2017-11-22	2017
9048	FlyQuest	2017-11-27	2018
9048	FlyQuest Academy	2018-05-08	2018
9048	100 Thieves	2018-07-02	2019
9048	100 Academy	2019-05-16	2019
9048	EG Academy	2020-01-29	2020
9048	ANEW Esports	2021-01-04	2021
9048	No Org	2021-02-05	2021
9048	IMT Academy	2021-05-11	2021
9048	No Org	2022-06-25	2022
9048	TSM Academy	2022-07-11	2022
9049	Fission Esports	2014-10-02	2014
9049	Astral Authority	2015-12-12	2015
9049	Samadder Gaming	2015-12-25	2016
9049	Astral Authority	2016-01-12	2016
9050	Team Frostbite	2015-12-06	2016
9050	Team Gates	2017-01-05	2023-11-19
9051	Team Imagine	2015-05-26	2023-11-19
9051	Team Frostbite	2016-01-20	2023-11-19
9051	Dream Team	2016-02-03	2016
9051	Immortals	2016-12-08	2017
9051	Team Liquid	2017-11-22	2017
9051	100 Thieves	2017-12-15	2018
9051	Clutch Academy	2018-12-12	2019
9051	Clutch Gaming	2019-03-22	2019
9051	Dignitas	2019-10-28	2019
9051	100 Thieves	2019-11-26	2020
9051	TSM Academy	2020-12-09	2021
9051	Mirage Elyandra	2021-12-15	2022
9052	Prime Clan	2015-01-05	2015
9052	SBENU Sonicboom	2015-05-19	2015
9052	Team Dragon Knights	2015-12-29	2016
9052	APK Prince	2017-01-16	2017
9053	Incredible Miracle 1	2014-05-27	2014
9053	Prime Clan	2014-10-17	2015
9053	Team Coast		2023-11-19
9053	Team Dragon Knights	2016-02-05	2016
9054	Arsenal		2023-11-19
9055	Arsenal		2023-11-19
9056	Eanix	2016-06-03	2016
9057	Robert Morris Uni.		2023-11-19
9057	Eanix	2016-06-03	2016
9057	Robert Morris Uni.	2017-03-11	2023-11-19
9058	Pulse Esports	2012-09-28	2013
9058	Dignitas	2013-02-03	2013
9058	Velocity eSports	2013-03-10	2013
9058	Skyline	2014-02-04	2023-11-19
9058	compLexity.Red	2014-02-04	2014
9058	Denial eSports	2014-09-30	2023-11-19
9058	Frank Fang Gaming	2016-06-03	2023-11-19
9058	Eanix	2016-06-03	2016
9059	Mirage Esports	2018-05-11	2023-11-19
9060	Wind and Rain NA	2017-08-25	2017
9060	MLGB E-SPORTS	2018-03-07	2023-11-19
9060	Team E Turner	2018-11-24	2018
9060	FlyQuest Academy	2018-12-06	2019
9060	Team E Turner	2019-06-29	2019
9060	AOE Cope	2021-09-22	2021
9060	Dinka NHA	2022-01-08	2022
9060	Ginger Turmeric	2022-02-11	2022
9060	AOE Ginger Turmeric	2022-04-21	2022
9060	AOE Cows	2022-09-19	2022
9060	Wildcard Gaming	2023-01-05	2023
9060	Team Plink	2023-07-13	2023
9060	Team E Turner	2023-07-19	2023
9061	University of Toronto	2016-12-08	2017
9062	University of Toronto	2015-08-08	2017
9063	Azubu Frost	2011-10-27	2013
9063	CJ Entus Frost	2013-02-04	2014
9063	CJ Entus	2014-12-02	2016
9063	Gold Coin United	2016-12-29	2017
9063	Riot Games Inc.	2019-01-16	2020
9063	Hanwha Life	2020-11-04	2021
9064	Team Gates	2017-01-04	2023-11-19
9064	Team Sky		2023-11-19
9064	Wildcard Gaming	2018-02-02	2023-11-19
9064	GG Esports Academy	2018-10-10	2023-11-19
9064	AZIO eSports	2018-12-22	2019
9064	Polar Ace	2019-10-01	2023-11-19
9064	Lowkey Esports	2019-12-07	2020
9064	Orgless	2020-01-23	2020
9064	Full Spectrum	2020-03-20	2020
9064	Orgless	2020-04-03	2020
9064	Simplicity Esports	2020-06-16	2020
9064	Redemption Arc	2021-01-20	2021
9064	AOE Brady	2021-03-23	2023-11-19
9064	Radiance	2021-05-18	2023-11-19
9064	Winthrop University	2021-08-23	2022
9065	Team Gates	2017-01-04	2023-11-19
9065	Zodiac Esports	2021-06-17	2023-11-19
9066	CLG Black	2016-11-30	2023-11-19
9066	CLG	2017-01-05	2017
9066	CLG	2017-03-27	2017
9066	CLG Academy	2019-09-16	2023-11-19
9066	CLG	2019-03-09	2019
9066	100 Next	2020-01-27	2020
9066	CLG Academy	2020-11-25	2021
9066	Bogged	2022-02-12	2022
9067	Supernova		2023-11-19
9067	CLG Black	2016-11-30	2023-11-19
9067	CLG	2017-01-05	2017
9067	CLG Academy	2018-12-12	2023-11-19
9067	FOX Academy	2018-12-12	2019
9067	CLG Academy	2019-12-06	2020
9068	Team Green Forest		2023-11-19
9068	Team Sky		2023-11-19
9068	Team Gates	2017-04-26	2023-11-19
9068	CLG Academy	2017-11-19	2023-11-19
9068	100 Academy	2017-12-26	2018
9068	Polar Ace	2018-12-14	2019
9068	UL Lafayette	2019-08-30	2020
9068	UL Lafayette	2021-09-18	2021
9069	Zenith Esports		2023-11-19
9069	Team Gates	2017-04-26	2023-11-19
9069	Team Sky		2023-11-19
9069	GG Academy	2018-01-03	2018
9069	Polar Ace	2019-02-04	2023-11-19
9069	Buff Katarina	2019-02-04	2019
9069	Radiance	2019-03-18	2019
9069	Liyab Esports	2019-11-22	2020
9069	Supernova	2020-01-19	2023-11-19
9069	Bay State College	2021-06-01	2022
9070	TL Academy	2017-04-26	2023-11-19
9070	FrostFire	2019-05-22	2019
9070	Wildcard Gaming	2019-06-26	2019
9070	FrostFire	2019-07-13	2019
9071	Curse Academy		2023-11-19
9071	Maelstrom Gaming	2014-09-03	2023-11-19
9071	Dadslammers	2015-03-04	2015
9071	Storm		2023-11-19
9071	Tainted Minds	2016-12-01	2017
9071	TL Academy	2017-04-26	2023-11-19
9071	FlyQuest	2017-06-07	2017
9071	FOX Academy	2018-07-25	2018
9071	AOE Vice	2021-07-07	2021
9071	Ginger Turmeric	2022-02-11	2022
9071	AOE Ginger Turmeric	2022-04-21	2022
9072	CLG Academy	2017-07-12	2017
9072	Polar Ace	2018-05-16	2023-11-19
9073	Gold Coin United		2023-11-19
9073	M19	2019-01-09	2023-11-19
9073	bbq Olivers	2019-01-09	2019
9073	CLG Academy	2019-11-27	2021
9073	CLG	2020-07-11	2020
9073	CLG	2021-02-05	2021
9073	Bogged	2022-02-12	2022
9073	AOE Ginger Turmeric	2022-05-21	2022
9074	Tempo Storm	2017-01-05	2017
9074	Clutch Academy	2018-01-03	2018
9075	Dadslammers	2015-03-04	2015
9075	Legendary	2015-04-10	2023-11-19
9075	Clutch Academy	2018-01-01	2018
9075	Clutch Academy	2018-12-20	2019
9076	Clutch Academy	2018-01-16	2018
9076	OpTic Academy	2018-06-05	2018
9076	Rex Regalis	2019-07-05	2019
9076	TL Academy	2019-12-13	2023-11-19
9076	Radiance	2020-05-28	2020
9076	Dignitas Mirage	2021-06-17	2023-11-19
9077	Supernova	2017-01-17	2023-11-19
9077	Polar Ace		2023-11-19
9077	Supernova		2023-11-19
9077	OpTic Academy	2018-03-07	2018
9077	TSM Academy	2018-05-30	2018
9077	Supernova	2018-12-24	2020
9077	SN Sentinels	2019-06-22	2019
9077	Maryville University	2019-12-10	2019
9077	Barrage.NA	2021-01-09	2021
9077	Resolve NA	2021-05-16	2021
9077	Maryville University	2022-02-12	2022
9077	Maryville University	2022-06-25	2023-11-19
9077	Rock Bottom	2023-03-01	2023
9077	Aporia	2023-07-13	2023
9078	Zenith Esports	2016-01-05	2023-11-19
9078	OpTic Academy	2018-01-03	2018
9078	Polar Ace	2018-05-16	2023-11-19
9078	Enclave	2018-06-18	2018
9078	Polar Ace	2018-10-13	2018
9078	Team Clarity	2019-01-01	2023-11-19
9078	AZIO eSports	2019-04-10	2019
9078	ANEW Esports	2019-05-15	2019
9078	SN Sentinels	2019-06-11	2019
9078	Columbia College	2020-12-15	2023-11-19
9078	FrostFire	2019-08-15	2019
9078	SN Sentinels	2019-10-16	2019
9078	Radiance	2020-05-01	2020
9078	100 Academy	2021-01-19	2021
9078	St. Louis University	2021-05-27	2022
9079	Chunnam Tech U.	2013-04-02	2013
9079	KT Rolster Arrows	2013-05-31	2014
9079	CJ Entus Frost	2014-02-05	2014
9079	Oh My God 2	2014-06-14	2023-11-19
9079	Rebels Anarchy	2015-05-15	2015
9079	Afreeca Freecs	2015-12-29	2016
9079	Team EnVyUs	2016-12-25	2017
9079	Clutch Gaming	2017-12-02	2019
9079	Dignitas	2019-10-28	2019
9079	Seorabeol Gaming	2019-12-02	2020
9079	Riot Games Inc.	2020-02-05	2020
9079	Afreeca Freecs	2020-11-05	2021
9079	Riot Games Inc.	2022-01-05	2022
9080	Zenith Esports	2015-12-05	2023-11-19
9080	Robert Morris Uni.		2023-11-19
9080	GG Academy	2019-04-12	2023-11-19
9080	Golden Guardians	2018-08-06	2018
9080	FlyQuest Academy	2019-05-17	2023-11-19
9081	Arizona State		2023-11-19
9081	GG Esports Academy	2018-07-26	2018
9081	Clutch Academy	2018-12-19	2019
9082	Team Clarity	2018-10-10	2018
9082	CLG Academy	2018-12-06	2020
9082	ConViction	2021-02-24	2021
9082	ConViction Sun	2021-05-16	2021
9082	Revival	2021-06-17	2023-11-19
9082	OQ	2021-07-06	2021
9083	Dire Wolves		2023-11-19
9083	Team Sky		2023-11-19
9083	eUnited		2023-11-19
9083	Fnatic	2018-01-04	2018
9083	Team Liquid	2019-07-02	2023-11-19
9083	TL Academy	2019-07-02	2023-11-19
9083	Origen		2023-11-19
9083	TSM	2020-11-24	2022
9083	Team Vitality	2022-12-23	2023-11-19
9084	CLG Academy	2021-11-07	2023-11-19
9084	Arizona State	2020-09-18	2021
9084	St. Louis University	2021-08-30	2022
9084	Maryville University	2022-05-21	2022
9086	Zenith Esports	2019-04-10	2019
9086	CONQUEROR	2019-06-04	2019
9086	Emissary Esports	2019-08-30	2019
9086	Hyper Nova	2019-10-04	2019
9086	SN Sentinels	2019-10-16	2019
9086	First Blood Crusade	2020-01-18	2020
9086	Team Fish Taco	2020-04-25	2020
9086	TL Academy	2020-05-10	2020
9086	Horizon Gaming	2023-01-26	2023
9086	CCG Esports	2023-03-04	2023
9087	Western University	2020-06-05	2023-11-19
9087	Full Spectrum	2019-12-09	2020
9087	TSM Academy	2020-06-05	2020
9087	Not Academy Team	2021-01-06	2021
9087	SolaFide Esports	2021-01-14	2021
9087	Western University		2023-11-19
9087	Wildcard Red	2021-05-14	2021
9087	Immortals AOE	2022-01-06	2022
9087	Western University	2022-01-07	2022
9087	AOE Esports	2022-05-21	2022
